,condition_name,condition_integer,condition_group,beta_path,session,correct,ima
1743,Bar_Choice,38,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230803/21/Bar_Choice_0_instance_beta.nii.gz'],scd_20230803,0,21
1744,Hat_Choice,42,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230803/21/Hat_Choice_0_instance_beta.nii.gz'],scd_20230803,0,21
1745,Hat_Choice,42,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230803/21/Hat_Choice_1_instance_beta.nii.gz'],scd_20230803,0,21
1746,LightTurquiose_Choice,46,colored_blob_choices,['subjects/jeeves/sessions/scd_20230803/21/LightTurquiose_Choice_0_instance_beta.nii.gz'],scd_20230803,0,21
1747,LightPurple_Choice,48,colored_blob_choices,['subjects/jeeves/sessions/scd_20230803/21/LightPurple_Choice_0_instance_beta.nii.gz'],scd_20230803,0,21
1748,Diamond_Choice,51,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230803/21/Diamond_Choice_0_instance_beta.nii.gz'],scd_20230803,0,21
1749,Spade_Choice,53,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230803/21/Spade_Choice_0_instance_beta.nii.gz'],scd_20230803,0,21
1750,Spade_Choice,53,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230803/21/Spade_Choice_1_instance_beta.nii.gz'],scd_20230803,0,21
1751,Spade_Choice,53,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230803/21/Spade_Choice_2_instance_beta.nii.gz'],scd_20230803,0,21
1752,Rabbit_Choice,55,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230803/21/Rabbit_Choice_0_instance_beta.nii.gz'],scd_20230803,0,21
1753,Rabbit_Choice,55,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230803/21/Rabbit_Choice_1_instance_beta.nii.gz'],scd_20230803,0,21
1754,DarkRed,1,colored_blobs,"['subjects/jeeves/sessions/scd_20230803/13/DarkRed_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/13/DarkRed_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/13/DarkRed_delay_2_0_instance_beta.nii.gz']",scd_20230803,0,13
1755,DarkRed,1,colored_blobs,"['subjects/jeeves/sessions/scd_20230803/13/DarkRed_delay_0_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/13/DarkRed_delay_1_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/13/DarkRed_delay_2_1_instance_beta.nii.gz']",scd_20230803,1,13
1756,DarkRed,1,colored_blobs,"['subjects/jeeves/sessions/scd_20230803/13/DarkRed_delay_0_2_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/13/DarkRed_delay_1_2_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/13/DarkRed_delay_2_2_instance_beta.nii.gz']",scd_20230803,1,13
1757,DarkGreen,3,colored_blobs,"['subjects/jeeves/sessions/scd_20230803/13/DarkGreen_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/13/DarkGreen_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/13/DarkGreen_delay_2_0_instance_beta.nii.gz']",scd_20230803,0,13
1758,DarkGreen,3,colored_blobs,"['subjects/jeeves/sessions/scd_20230803/13/DarkGreen_delay_0_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/13/DarkGreen_delay_1_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/13/DarkGreen_delay_2_1_instance_beta.nii.gz']",scd_20230803,1,13
1759,DarkBlue,5,colored_blobs,"['subjects/jeeves/sessions/scd_20230803/13/DarkBlue_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/13/DarkBlue_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/13/DarkBlue_delay_2_0_instance_beta.nii.gz']",scd_20230803,0,13
1760,DarkBlue,5,colored_blobs,"['subjects/jeeves/sessions/scd_20230803/13/DarkBlue_delay_0_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/13/DarkBlue_delay_1_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/13/DarkBlue_delay_2_1_instance_beta.nii.gz']",scd_20230803,1,13
1761,UpArrow,8,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230803/13/UpArrow_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/13/UpArrow_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/13/UpArrow_delay_2_0_instance_beta.nii.gz']",scd_20230803,1,13
1762,UpArrow,8,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230803/13/UpArrow_delay_0_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/13/UpArrow_delay_1_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/13/UpArrow_delay_2_1_instance_beta.nii.gz']",scd_20230803,1,13
1763,Bar,10,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230803/13/Bar_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/13/Bar_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/13/Bar_delay_2_0_instance_beta.nii.gz']",scd_20230803,1,13
1764,LightYellow,16,colored_blobs,"['subjects/jeeves/sessions/scd_20230803/13/LightYellow_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/13/LightYellow_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/13/LightYellow_delay_2_0_instance_beta.nii.gz']",scd_20230803,1,13
1765,LightTurquiose,18,colored_blobs,"['subjects/jeeves/sessions/scd_20230803/13/LightTurquiose_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/13/LightTurquiose_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/13/LightTurquiose_delay_2_0_instance_beta.nii.gz']",scd_20230803,0,13
1766,Spade,25,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230803/13/Spade_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/13/Spade_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/13/Spade_delay_2_0_instance_beta.nii.gz']",scd_20230803,1,13
1767,Rabbit,27,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230803/13/Rabbit_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/13/Rabbit_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/13/Rabbit_delay_2_0_instance_beta.nii.gz']",scd_20230803,0,13
1768,Rabbit,27,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230803/13/Rabbit_delay_0_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/13/Rabbit_delay_1_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/13/Rabbit_delay_2_1_instance_beta.nii.gz']",scd_20230803,1,13
1769,DarkRed_Choice,29,colored_blob_choices,['subjects/jeeves/sessions/scd_20230803/13/DarkRed_Choice_0_instance_beta.nii.gz'],scd_20230803,0,13
1770,DarkRed_Choice,29,colored_blob_choices,['subjects/jeeves/sessions/scd_20230803/13/DarkRed_Choice_1_instance_beta.nii.gz'],scd_20230803,0,13
1771,DarkRed_Choice,29,colored_blob_choices,['subjects/jeeves/sessions/scd_20230803/13/DarkRed_Choice_2_instance_beta.nii.gz'],scd_20230803,0,13
1772,DarkGreen_Choice,31,colored_blob_choices,['subjects/jeeves/sessions/scd_20230803/13/DarkGreen_Choice_0_instance_beta.nii.gz'],scd_20230803,0,13
1773,DarkGreen_Choice,31,colored_blob_choices,['subjects/jeeves/sessions/scd_20230803/13/DarkGreen_Choice_1_instance_beta.nii.gz'],scd_20230803,0,13
1774,DarkBlue_Choice,33,colored_blob_choices,['subjects/jeeves/sessions/scd_20230803/13/DarkBlue_Choice_0_instance_beta.nii.gz'],scd_20230803,0,13
1775,DarkBlue_Choice,33,colored_blob_choices,['subjects/jeeves/sessions/scd_20230803/13/DarkBlue_Choice_1_instance_beta.nii.gz'],scd_20230803,0,13
1776,UpArrow_Choice,36,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230803/13/UpArrow_Choice_0_instance_beta.nii.gz'],scd_20230803,0,13
1777,UpArrow_Choice,36,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230803/13/UpArrow_Choice_1_instance_beta.nii.gz'],scd_20230803,0,13
1778,Bar_Choice,38,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230803/13/Bar_Choice_0_instance_beta.nii.gz'],scd_20230803,0,13
1779,LightYellow_Choice,44,colored_blob_choices,['subjects/jeeves/sessions/scd_20230803/13/LightYellow_Choice_0_instance_beta.nii.gz'],scd_20230803,0,13
1780,LightTurquiose_Choice,46,colored_blob_choices,['subjects/jeeves/sessions/scd_20230803/13/LightTurquiose_Choice_0_instance_beta.nii.gz'],scd_20230803,0,13
1781,Spade_Choice,53,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230803/13/Spade_Choice_0_instance_beta.nii.gz'],scd_20230803,0,13
1782,Rabbit_Choice,55,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230803/13/Rabbit_Choice_0_instance_beta.nii.gz'],scd_20230803,0,13
1783,Rabbit_Choice,55,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230803/13/Rabbit_Choice_1_instance_beta.nii.gz'],scd_20230803,0,13
1784,DarkRed,1,colored_blobs,"['subjects/jeeves/sessions/scd_20230803/18/DarkRed_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/18/DarkRed_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/18/DarkRed_delay_2_0_instance_beta.nii.gz']",scd_20230803,0,18
1785,DarkRed,1,colored_blobs,"['subjects/jeeves/sessions/scd_20230803/18/DarkRed_delay_0_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/18/DarkRed_delay_1_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/18/DarkRed_delay_2_1_instance_beta.nii.gz']",scd_20230803,0,18
1786,DarkGreen,3,colored_blobs,"['subjects/jeeves/sessions/scd_20230803/18/DarkGreen_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/18/DarkGreen_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/18/DarkGreen_delay_2_0_instance_beta.nii.gz']",scd_20230803,0,18
1787,DarkGreen,3,colored_blobs,"['subjects/jeeves/sessions/scd_20230803/18/DarkGreen_delay_0_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/18/DarkGreen_delay_1_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/18/DarkGreen_delay_2_1_instance_beta.nii.gz']",scd_20230803,0,18
1788,DarkGray,7,colored_blobs,"['subjects/jeeves/sessions/scd_20230803/18/DarkGray_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/18/DarkGray_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/18/DarkGray_delay_2_0_instance_beta.nii.gz']",scd_20230803,0,18
1789,UpArrow,8,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230803/18/UpArrow_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/18/UpArrow_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/18/UpArrow_delay_2_0_instance_beta.nii.gz']",scd_20230803,1,18
1790,UpArrow,8,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230803/18/UpArrow_delay_0_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/18/UpArrow_delay_1_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/18/UpArrow_delay_2_1_instance_beta.nii.gz']",scd_20230803,1,18
1791,Bar,10,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230803/18/Bar_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/18/Bar_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/18/Bar_delay_2_0_instance_beta.nii.gz']",scd_20230803,1,18
1792,Nail,12,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230803/18/Nail_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/18/Nail_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/18/Nail_delay_2_0_instance_beta.nii.gz']",scd_20230803,1,18
1793,Nail,12,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230803/18/Nail_delay_0_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/18/Nail_delay_1_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/18/Nail_delay_2_1_instance_beta.nii.gz']",scd_20230803,1,18
1794,Nail,12,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230803/18/Nail_delay_0_2_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/18/Nail_delay_1_2_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/18/Nail_delay_2_2_instance_beta.nii.gz']",scd_20230803,1,18
1795,LightYellow,16,colored_blobs,"['subjects/jeeves/sessions/scd_20230803/18/LightYellow_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/18/LightYellow_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/18/LightYellow_delay_2_0_instance_beta.nii.gz']",scd_20230803,1,18
1796,LightTurquiose,18,colored_blobs,"['subjects/jeeves/sessions/scd_20230803/18/LightTurquiose_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/18/LightTurquiose_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/18/LightTurquiose_delay_2_0_instance_beta.nii.gz']",scd_20230803,0,18
1797,LightTurquiose,18,colored_blobs,"['subjects/jeeves/sessions/scd_20230803/18/LightTurquiose_delay_0_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/18/LightTurquiose_delay_1_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/18/LightTurquiose_delay_2_1_instance_beta.nii.gz']",scd_20230803,1,18
1798,LightTurquiose,18,colored_blobs,"['subjects/jeeves/sessions/scd_20230803/18/LightTurquiose_delay_0_2_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/18/LightTurquiose_delay_1_2_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/18/LightTurquiose_delay_2_2_instance_beta.nii.gz']",scd_20230803,0,18
1799,DarkRed_Choice,29,colored_blob_choices,['subjects/jeeves/sessions/scd_20230803/18/DarkRed_Choice_0_instance_beta.nii.gz'],scd_20230803,0,18
1800,DarkRed_Choice,29,colored_blob_choices,['subjects/jeeves/sessions/scd_20230803/18/DarkRed_Choice_1_instance_beta.nii.gz'],scd_20230803,0,18
1801,DarkGreen_Choice,31,colored_blob_choices,['subjects/jeeves/sessions/scd_20230803/18/DarkGreen_Choice_0_instance_beta.nii.gz'],scd_20230803,0,18
1802,DarkGreen_Choice,31,colored_blob_choices,['subjects/jeeves/sessions/scd_20230803/18/DarkGreen_Choice_1_instance_beta.nii.gz'],scd_20230803,0,18
1803,DarkGray_Choice,35,colored_blob_choices,['subjects/jeeves/sessions/scd_20230803/18/DarkGray_Choice_0_instance_beta.nii.gz'],scd_20230803,0,18
1804,UpArrow_Choice,36,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230803/18/UpArrow_Choice_0_instance_beta.nii.gz'],scd_20230803,0,18
1805,UpArrow_Choice,36,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230803/18/UpArrow_Choice_1_instance_beta.nii.gz'],scd_20230803,0,18
1806,Bar_Choice,38,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230803/18/Bar_Choice_0_instance_beta.nii.gz'],scd_20230803,0,18
1807,Nail_Choice,40,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230803/18/Nail_Choice_0_instance_beta.nii.gz'],scd_20230803,0,18
1808,Nail_Choice,40,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230803/18/Nail_Choice_1_instance_beta.nii.gz'],scd_20230803,0,18
1809,Nail_Choice,40,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230803/18/Nail_Choice_2_instance_beta.nii.gz'],scd_20230803,0,18
1810,LightYellow_Choice,44,colored_blob_choices,['subjects/jeeves/sessions/scd_20230803/18/LightYellow_Choice_0_instance_beta.nii.gz'],scd_20230803,0,18
1811,LightTurquiose_Choice,46,colored_blob_choices,['subjects/jeeves/sessions/scd_20230803/18/LightTurquiose_Choice_0_instance_beta.nii.gz'],scd_20230803,0,18
1812,LightTurquiose_Choice,46,colored_blob_choices,['subjects/jeeves/sessions/scd_20230803/18/LightTurquiose_Choice_1_instance_beta.nii.gz'],scd_20230803,0,18
1813,LightTurquiose_Choice,46,colored_blob_choices,['subjects/jeeves/sessions/scd_20230803/18/LightTurquiose_Choice_2_instance_beta.nii.gz'],scd_20230803,0,18
1814,DarkRed,1,colored_blobs,"['subjects/jeeves/sessions/scd_20230803/9/DarkRed_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/9/DarkRed_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/9/DarkRed_delay_2_0_instance_beta.nii.gz']",scd_20230803,1,9
1815,DarkRed,1,colored_blobs,"['subjects/jeeves/sessions/scd_20230803/9/DarkRed_delay_0_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/9/DarkRed_delay_1_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/9/DarkRed_delay_2_1_instance_beta.nii.gz']",scd_20230803,0,9
1816,DarkGreen,3,colored_blobs,"['subjects/jeeves/sessions/scd_20230803/9/DarkGreen_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/9/DarkGreen_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/9/DarkGreen_delay_2_0_instance_beta.nii.gz']",scd_20230803,1,9
1817,DarkGreen,3,colored_blobs,"['subjects/jeeves/sessions/scd_20230803/9/DarkGreen_delay_0_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/9/DarkGreen_delay_1_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/9/DarkGreen_delay_2_1_instance_beta.nii.gz']",scd_20230803,0,9
1818,DarkGray,7,colored_blobs,"['subjects/jeeves/sessions/scd_20230803/9/DarkGray_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/9/DarkGray_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/9/DarkGray_delay_2_0_instance_beta.nii.gz']",scd_20230803,0,9
1819,DarkGray,7,colored_blobs,"['subjects/jeeves/sessions/scd_20230803/9/DarkGray_delay_0_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/9/DarkGray_delay_1_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/9/DarkGray_delay_2_1_instance_beta.nii.gz']",scd_20230803,0,9
1820,UpArrow,8,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230803/9/UpArrow_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/9/UpArrow_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/9/UpArrow_delay_2_0_instance_beta.nii.gz']",scd_20230803,0,9
1821,UpArrow,8,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230803/9/UpArrow_delay_0_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/9/UpArrow_delay_1_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/9/UpArrow_delay_2_1_instance_beta.nii.gz']",scd_20230803,1,9
1822,Hat,14,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230803/9/Hat_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/9/Hat_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/9/Hat_delay_2_0_instance_beta.nii.gz']",scd_20230803,0,9
1823,LightYellow,16,colored_blobs,"['subjects/jeeves/sessions/scd_20230803/9/LightYellow_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/9/LightYellow_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/9/LightYellow_delay_2_0_instance_beta.nii.gz']",scd_20230803,1,9
1824,LightYellow,16,colored_blobs,"['subjects/jeeves/sessions/scd_20230803/9/LightYellow_delay_0_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/9/LightYellow_delay_1_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/9/LightYellow_delay_2_1_instance_beta.nii.gz']",scd_20230803,1,9
1825,LightPurple,20,colored_blobs,"['subjects/jeeves/sessions/scd_20230803/9/LightPurple_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/9/LightPurple_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/9/LightPurple_delay_2_0_instance_beta.nii.gz']",scd_20230803,1,9
1826,Diamond,23,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230803/9/Diamond_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/9/Diamond_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/9/Diamond_delay_2_0_instance_beta.nii.gz']",scd_20230803,1,9
1827,Spade,25,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230803/9/Spade_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/9/Spade_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/9/Spade_delay_2_0_instance_beta.nii.gz']",scd_20230803,1,9
1828,Rabbit,27,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230803/9/Rabbit_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/9/Rabbit_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/9/Rabbit_delay_2_0_instance_beta.nii.gz']",scd_20230803,0,9
1829,DarkRed_Choice,29,colored_blob_choices,['subjects/jeeves/sessions/scd_20230803/9/DarkRed_Choice_0_instance_beta.nii.gz'],scd_20230803,0,9
1830,DarkRed_Choice,29,colored_blob_choices,['subjects/jeeves/sessions/scd_20230803/9/DarkRed_Choice_1_instance_beta.nii.gz'],scd_20230803,0,9
1831,DarkGreen_Choice,31,colored_blob_choices,['subjects/jeeves/sessions/scd_20230803/9/DarkGreen_Choice_0_instance_beta.nii.gz'],scd_20230803,0,9
1832,DarkGreen_Choice,31,colored_blob_choices,['subjects/jeeves/sessions/scd_20230803/9/DarkGreen_Choice_1_instance_beta.nii.gz'],scd_20230803,0,9
1833,DarkGray_Choice,35,colored_blob_choices,['subjects/jeeves/sessions/scd_20230803/9/DarkGray_Choice_0_instance_beta.nii.gz'],scd_20230803,0,9
1834,DarkGray_Choice,35,colored_blob_choices,['subjects/jeeves/sessions/scd_20230803/9/DarkGray_Choice_1_instance_beta.nii.gz'],scd_20230803,0,9
1835,UpArrow_Choice,36,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230803/9/UpArrow_Choice_0_instance_beta.nii.gz'],scd_20230803,0,9
1836,UpArrow_Choice,36,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230803/9/UpArrow_Choice_1_instance_beta.nii.gz'],scd_20230803,0,9
1837,Hat_Choice,42,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230803/9/Hat_Choice_0_instance_beta.nii.gz'],scd_20230803,0,9
1838,LightYellow_Choice,44,colored_blob_choices,['subjects/jeeves/sessions/scd_20230803/9/LightYellow_Choice_0_instance_beta.nii.gz'],scd_20230803,0,9
1839,LightYellow_Choice,44,colored_blob_choices,['subjects/jeeves/sessions/scd_20230803/9/LightYellow_Choice_1_instance_beta.nii.gz'],scd_20230803,0,9
1840,LightPurple_Choice,48,colored_blob_choices,['subjects/jeeves/sessions/scd_20230803/9/LightPurple_Choice_0_instance_beta.nii.gz'],scd_20230803,0,9
1841,Diamond_Choice,51,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230803/9/Diamond_Choice_0_instance_beta.nii.gz'],scd_20230803,0,9
1842,Spade_Choice,53,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230803/9/Spade_Choice_0_instance_beta.nii.gz'],scd_20230803,0,9
1843,Rabbit_Choice,55,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230803/9/Rabbit_Choice_0_instance_beta.nii.gz'],scd_20230803,0,9
1844,DarkGreen,3,colored_blobs,"['subjects/jeeves/sessions/scd_20230803/10/DarkGreen_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/10/DarkGreen_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/10/DarkGreen_delay_2_0_instance_beta.nii.gz']",scd_20230803,0,10
1845,DarkBlue,5,colored_blobs,"['subjects/jeeves/sessions/scd_20230803/10/DarkBlue_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/10/DarkBlue_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/10/DarkBlue_delay_2_0_instance_beta.nii.gz']",scd_20230803,1,10
1846,DarkBlue,5,colored_blobs,"['subjects/jeeves/sessions/scd_20230803/10/DarkBlue_delay_0_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/10/DarkBlue_delay_1_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/10/DarkBlue_delay_2_1_instance_beta.nii.gz']",scd_20230803,1,10
1847,UpArrow,8,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230803/10/UpArrow_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/10/UpArrow_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/10/UpArrow_delay_2_0_instance_beta.nii.gz']",scd_20230803,1,10
1848,Bar,10,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230803/10/Bar_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/10/Bar_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/10/Bar_delay_2_0_instance_beta.nii.gz']",scd_20230803,1,10
1849,Nail,12,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230803/10/Nail_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/10/Nail_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/10/Nail_delay_2_0_instance_beta.nii.gz']",scd_20230803,1,10
1850,LightYellow,16,colored_blobs,"['subjects/jeeves/sessions/scd_20230803/10/LightYellow_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/10/LightYellow_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230803/10/LightYellow_delay_2_0_instance_beta.nii.gz']",scd_20230803,1,10
