,condition_name,condition_integer,condition_group,beta_path,session,correct,ima
1232,LightTurquiose,18,colored_blobs,"['subjects/wooster/sessions/scd_20230327/12/LightTurquiose_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/12/LightTurquiose_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/12/LightTurquiose_delay_2_instance_beta.nii.gz']",scd_20230327,1,12
1233,Diamond,23,uncolored_shapes,"['subjects/wooster/sessions/scd_20230327/12/Diamond_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/12/Diamond_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/12/Diamond_delay_2_instance_beta.nii.gz']",scd_20230327,1,12
1234,Spade,25,uncolored_shapes,"['subjects/wooster/sessions/scd_20230327/12/Spade_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/12/Spade_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/12/Spade_delay_2_instance_beta.nii.gz']",scd_20230327,1,12
1235,DarkTurquiose_Choice,32,colored_blob_choices,['subjects/wooster/sessions/scd_20230327/12/DarkTurquiose_Choice_instance_beta.nii.gz'],scd_20230327,0,12
1236,DarkBlue_Choice,33,colored_blob_choices,['subjects/wooster/sessions/scd_20230327/12/DarkBlue_Choice_instance_beta.nii.gz'],scd_20230327,0,12
1237,Dodecagon_Choice,39,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230327/12/Dodecagon_Choice_instance_beta.nii.gz'],scd_20230327,0,12
1238,LightYellow_Choice,44,colored_blob_choices,['subjects/wooster/sessions/scd_20230327/12/LightYellow_Choice_instance_beta.nii.gz'],scd_20230327,0,12
1239,LightTurquiose_Choice,46,colored_blob_choices,['subjects/wooster/sessions/scd_20230327/12/LightTurquiose_Choice_instance_beta.nii.gz'],scd_20230327,0,12
1240,Diamond_Choice,51,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230327/12/Diamond_Choice_instance_beta.nii.gz'],scd_20230327,0,12
1241,Spade_Choice,53,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230327/12/Spade_Choice_instance_beta.nii.gz'],scd_20230327,0,12
1242,DarkRed,1,colored_blobs,"['subjects/wooster/sessions/scd_20230327/24/DarkRed_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/24/DarkRed_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/24/DarkRed_delay_2_instance_beta.nii.gz']",scd_20230327,1,24
1243,DarkGray,7,colored_blobs,"['subjects/wooster/sessions/scd_20230327/24/DarkGray_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/24/DarkGray_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/24/DarkGray_delay_2_instance_beta.nii.gz']",scd_20230327,1,24
1244,UpArrow,8,uncolored_shapes,"['subjects/wooster/sessions/scd_20230327/24/UpArrow_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/24/UpArrow_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/24/UpArrow_delay_2_instance_beta.nii.gz']",scd_20230327,0,24
1245,Hat,14,uncolored_shapes,"['subjects/wooster/sessions/scd_20230327/24/Hat_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/24/Hat_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/24/Hat_delay_2_instance_beta.nii.gz']",scd_20230327,1,24
1246,LightYellow,16,colored_blobs,"['subjects/wooster/sessions/scd_20230327/24/LightYellow_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/24/LightYellow_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/24/LightYellow_delay_2_instance_beta.nii.gz']",scd_20230327,1,24
1247,LightGreen,17,colored_blobs,"['subjects/wooster/sessions/scd_20230327/24/LightGreen_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/24/LightGreen_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/24/LightGreen_delay_2_instance_beta.nii.gz']",scd_20230327,1,24
1248,Diamond,23,uncolored_shapes,"['subjects/wooster/sessions/scd_20230327/24/Diamond_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/24/Diamond_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/24/Diamond_delay_2_instance_beta.nii.gz']",scd_20230327,1,24
1249,Lock,24,uncolored_shapes,"['subjects/wooster/sessions/scd_20230327/24/Lock_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/24/Lock_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/24/Lock_delay_2_instance_beta.nii.gz']",scd_20230327,0,24
1250,DarkRed_Choice,29,colored_blob_choices,['subjects/wooster/sessions/scd_20230327/24/DarkRed_Choice_instance_beta.nii.gz'],scd_20230327,0,24
1251,DarkGray_Choice,35,colored_blob_choices,['subjects/wooster/sessions/scd_20230327/24/DarkGray_Choice_instance_beta.nii.gz'],scd_20230327,0,24
1252,UpArrow_Choice,36,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230327/24/UpArrow_Choice_instance_beta.nii.gz'],scd_20230327,0,24
1253,Hat_Choice,42,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230327/24/Hat_Choice_instance_beta.nii.gz'],scd_20230327,0,24
1254,LightYellow_Choice,44,colored_blob_choices,['subjects/wooster/sessions/scd_20230327/24/LightYellow_Choice_instance_beta.nii.gz'],scd_20230327,0,24
1255,LightGreen_Choice,45,colored_blob_choices,['subjects/wooster/sessions/scd_20230327/24/LightGreen_Choice_instance_beta.nii.gz'],scd_20230327,0,24
1256,Diamond_Choice,51,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230327/24/Diamond_Choice_instance_beta.nii.gz'],scd_20230327,0,24
1257,Lock_Choice,52,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230327/24/Lock_Choice_instance_beta.nii.gz'],scd_20230327,0,24
1258,DarkGray,7,colored_blobs,"['subjects/wooster/sessions/scd_20230327/23/DarkGray_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/23/DarkGray_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/23/DarkGray_delay_2_instance_beta.nii.gz']",scd_20230327,0,23
1259,UpArrow,8,uncolored_shapes,"['subjects/wooster/sessions/scd_20230327/23/UpArrow_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/23/UpArrow_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/23/UpArrow_delay_2_instance_beta.nii.gz']",scd_20230327,1,23
1260,Hat,14,uncolored_shapes,"['subjects/wooster/sessions/scd_20230327/23/Hat_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/23/Hat_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/23/Hat_delay_2_instance_beta.nii.gz']",scd_20230327,1,23
1261,LightYellow,16,colored_blobs,"['subjects/wooster/sessions/scd_20230327/23/LightYellow_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/23/LightYellow_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/23/LightYellow_delay_2_instance_beta.nii.gz']",scd_20230327,1,23
1262,LightGreen,17,colored_blobs,"['subjects/wooster/sessions/scd_20230327/23/LightGreen_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/23/LightGreen_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/23/LightGreen_delay_2_instance_beta.nii.gz']",scd_20230327,1,23
1263,Diamond,23,uncolored_shapes,"['subjects/wooster/sessions/scd_20230327/23/Diamond_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/23/Diamond_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/23/Diamond_delay_2_instance_beta.nii.gz']",scd_20230327,1,23
1264,Lock,24,uncolored_shapes,"['subjects/wooster/sessions/scd_20230327/23/Lock_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/23/Lock_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/23/Lock_delay_2_instance_beta.nii.gz']",scd_20230327,1,23
1265,DarkGray_Choice,35,colored_blob_choices,['subjects/wooster/sessions/scd_20230327/23/DarkGray_Choice_instance_beta.nii.gz'],scd_20230327,0,23
1266,UpArrow_Choice,36,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230327/23/UpArrow_Choice_instance_beta.nii.gz'],scd_20230327,0,23
1267,Hat_Choice,42,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230327/23/Hat_Choice_instance_beta.nii.gz'],scd_20230327,0,23
1268,LightYellow_Choice,44,colored_blob_choices,['subjects/wooster/sessions/scd_20230327/23/LightYellow_Choice_instance_beta.nii.gz'],scd_20230327,0,23
1269,LightGreen_Choice,45,colored_blob_choices,['subjects/wooster/sessions/scd_20230327/23/LightGreen_Choice_instance_beta.nii.gz'],scd_20230327,0,23
1270,Diamond_Choice,51,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230327/23/Diamond_Choice_instance_beta.nii.gz'],scd_20230327,0,23
1271,Lock_Choice,52,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230327/23/Lock_Choice_instance_beta.nii.gz'],scd_20230327,0,23
1272,DarkRed,1,colored_blobs,"['subjects/wooster/sessions/scd_20230327/18/DarkRed_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/18/DarkRed_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/18/DarkRed_delay_2_instance_beta.nii.gz']",scd_20230327,1,18
1273,DarkGray,7,colored_blobs,"['subjects/wooster/sessions/scd_20230327/18/DarkGray_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/18/DarkGray_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/18/DarkGray_delay_2_instance_beta.nii.gz']",scd_20230327,1,18
1274,UpArrow,8,uncolored_shapes,"['subjects/wooster/sessions/scd_20230327/18/UpArrow_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/18/UpArrow_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/18/UpArrow_delay_2_instance_beta.nii.gz']",scd_20230327,0,18
1275,Hat,14,uncolored_shapes,"['subjects/wooster/sessions/scd_20230327/18/Hat_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/18/Hat_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/18/Hat_delay_2_instance_beta.nii.gz']",scd_20230327,1,18
1276,LightRed,15,colored_blobs,"['subjects/wooster/sessions/scd_20230327/18/LightRed_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/18/LightRed_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/18/LightRed_delay_2_instance_beta.nii.gz']",scd_20230327,1,18
1277,LightPurple,20,colored_blobs,"['subjects/wooster/sessions/scd_20230327/18/LightPurple_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/18/LightPurple_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/18/LightPurple_delay_2_instance_beta.nii.gz']",scd_20230327,0,18
1278,Hourglass,22,uncolored_shapes,"['subjects/wooster/sessions/scd_20230327/18/Hourglass_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/18/Hourglass_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/18/Hourglass_delay_2_instance_beta.nii.gz']",scd_20230327,1,18
1279,Rabbit,27,uncolored_shapes,"['subjects/wooster/sessions/scd_20230327/18/Rabbit_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/18/Rabbit_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/18/Rabbit_delay_2_instance_beta.nii.gz']",scd_20230327,1,18
1280,DarkRed_Choice,29,colored_blob_choices,['subjects/wooster/sessions/scd_20230327/18/DarkRed_Choice_instance_beta.nii.gz'],scd_20230327,0,18
1281,DarkGray_Choice,35,colored_blob_choices,['subjects/wooster/sessions/scd_20230327/18/DarkGray_Choice_instance_beta.nii.gz'],scd_20230327,0,18
1282,UpArrow_Choice,36,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230327/18/UpArrow_Choice_instance_beta.nii.gz'],scd_20230327,0,18
1283,Hat_Choice,42,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230327/18/Hat_Choice_instance_beta.nii.gz'],scd_20230327,0,18
1284,LightRed_Choice,43,colored_blob_choices,['subjects/wooster/sessions/scd_20230327/18/LightRed_Choice_instance_beta.nii.gz'],scd_20230327,0,18
1285,LightPurple_Choice,48,colored_blob_choices,['subjects/wooster/sessions/scd_20230327/18/LightPurple_Choice_instance_beta.nii.gz'],scd_20230327,0,18
1286,Hourglass_Choice,50,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230327/18/Hourglass_Choice_instance_beta.nii.gz'],scd_20230327,0,18
1287,Rabbit_Choice,55,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230327/18/Rabbit_Choice_instance_beta.nii.gz'],scd_20230327,0,18
1288,DarkBlue,5,colored_blobs,"['subjects/wooster/sessions/scd_20230327/9/DarkBlue_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/9/DarkBlue_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/9/DarkBlue_delay_2_instance_beta.nii.gz']",scd_20230327,1,9
1289,Dodecagon,11,uncolored_shapes,"['subjects/wooster/sessions/scd_20230327/9/Dodecagon_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/9/Dodecagon_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/9/Dodecagon_delay_2_instance_beta.nii.gz']",scd_20230327,1,9
1290,Nail,12,uncolored_shapes,"['subjects/wooster/sessions/scd_20230327/9/Nail_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/9/Nail_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/9/Nail_delay_2_instance_beta.nii.gz']",scd_20230327,1,9
1291,LightYellow,16,colored_blobs,"['subjects/wooster/sessions/scd_20230327/9/LightYellow_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/9/LightYellow_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/9/LightYellow_delay_2_instance_beta.nii.gz']",scd_20230327,1,9
1292,LightTurquiose,18,colored_blobs,"['subjects/wooster/sessions/scd_20230327/9/LightTurquiose_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/9/LightTurquiose_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/9/LightTurquiose_delay_2_instance_beta.nii.gz']",scd_20230327,0,9
1293,Diamond,23,uncolored_shapes,"['subjects/wooster/sessions/scd_20230327/9/Diamond_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/9/Diamond_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/9/Diamond_delay_2_instance_beta.nii.gz']",scd_20230327,1,9
1294,Spade,25,uncolored_shapes,"['subjects/wooster/sessions/scd_20230327/9/Spade_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/9/Spade_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/9/Spade_delay_2_instance_beta.nii.gz']",scd_20230327,1,9
1295,DarkBlue_Choice,33,colored_blob_choices,['subjects/wooster/sessions/scd_20230327/9/DarkBlue_Choice_instance_beta.nii.gz'],scd_20230327,0,9
1296,Dodecagon_Choice,39,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230327/9/Dodecagon_Choice_instance_beta.nii.gz'],scd_20230327,0,9
1297,Nail_Choice,40,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230327/9/Nail_Choice_instance_beta.nii.gz'],scd_20230327,0,9
1298,LightYellow_Choice,44,colored_blob_choices,['subjects/wooster/sessions/scd_20230327/9/LightYellow_Choice_instance_beta.nii.gz'],scd_20230327,0,9
1299,LightTurquiose_Choice,46,colored_blob_choices,['subjects/wooster/sessions/scd_20230327/9/LightTurquiose_Choice_instance_beta.nii.gz'],scd_20230327,0,9
1300,Diamond_Choice,51,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230327/9/Diamond_Choice_instance_beta.nii.gz'],scd_20230327,0,9
1301,Spade_Choice,53,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230327/9/Spade_Choice_instance_beta.nii.gz'],scd_20230327,0,9
1302,DarkTurquiose,4,colored_blobs,"['subjects/wooster/sessions/scd_20230327/14/DarkTurquiose_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/14/DarkTurquiose_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/14/DarkTurquiose_delay_2_instance_beta.nii.gz']",scd_20230327,1,14
1303,Dodecagon,11,uncolored_shapes,"['subjects/wooster/sessions/scd_20230327/14/Dodecagon_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/14/Dodecagon_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/14/Dodecagon_delay_2_instance_beta.nii.gz']",scd_20230327,1,14
1304,LightGreen,17,colored_blobs,"['subjects/wooster/sessions/scd_20230327/14/LightGreen_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/14/LightGreen_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/14/LightGreen_delay_2_instance_beta.nii.gz']",scd_20230327,0,14
1305,LightTurquiose,18,colored_blobs,"['subjects/wooster/sessions/scd_20230327/14/LightTurquiose_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/14/LightTurquiose_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/14/LightTurquiose_delay_2_instance_beta.nii.gz']",scd_20230327,0,14
1306,LightBlue,19,colored_blobs,"['subjects/wooster/sessions/scd_20230327/14/LightBlue_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/14/LightBlue_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/14/LightBlue_delay_2_instance_beta.nii.gz']",scd_20230327,1,14
1307,Lock,24,uncolored_shapes,"['subjects/wooster/sessions/scd_20230327/14/Lock_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/14/Lock_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/14/Lock_delay_2_instance_beta.nii.gz']",scd_20230327,1,14
1308,Sawblade,26,uncolored_shapes,"['subjects/wooster/sessions/scd_20230327/14/Sawblade_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/14/Sawblade_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/14/Sawblade_delay_2_instance_beta.nii.gz']",scd_20230327,0,14
1309,DarkTurquiose_Choice,32,colored_blob_choices,['subjects/wooster/sessions/scd_20230327/14/DarkTurquiose_Choice_instance_beta.nii.gz'],scd_20230327,0,14
1310,Dodecagon_Choice,39,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230327/14/Dodecagon_Choice_instance_beta.nii.gz'],scd_20230327,0,14
1311,LightGreen_Choice,45,colored_blob_choices,['subjects/wooster/sessions/scd_20230327/14/LightGreen_Choice_instance_beta.nii.gz'],scd_20230327,0,14
1312,LightTurquiose_Choice,46,colored_blob_choices,['subjects/wooster/sessions/scd_20230327/14/LightTurquiose_Choice_instance_beta.nii.gz'],scd_20230327,0,14
1313,LightBlue_Choice,47,colored_blob_choices,['subjects/wooster/sessions/scd_20230327/14/LightBlue_Choice_instance_beta.nii.gz'],scd_20230327,0,14
1314,Lock_Choice,52,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230327/14/Lock_Choice_instance_beta.nii.gz'],scd_20230327,0,14
1315,Sawblade_Choice,54,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230327/14/Sawblade_Choice_instance_beta.nii.gz'],scd_20230327,0,14
1316,DarkRed,1,colored_blobs,"['subjects/wooster/sessions/scd_20230327/25/DarkRed_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/25/DarkRed_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/25/DarkRed_delay_2_instance_beta.nii.gz']",scd_20230327,1,25
1317,DarkGray,7,colored_blobs,"['subjects/wooster/sessions/scd_20230327/25/DarkGray_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/25/DarkGray_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/25/DarkGray_delay_2_instance_beta.nii.gz']",scd_20230327,1,25
1318,UpArrow,8,uncolored_shapes,"['subjects/wooster/sessions/scd_20230327/25/UpArrow_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/25/UpArrow_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/25/UpArrow_delay_2_instance_beta.nii.gz']",scd_20230327,1,25
1319,Hat,14,uncolored_shapes,"['subjects/wooster/sessions/scd_20230327/25/Hat_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/25/Hat_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/25/Hat_delay_2_instance_beta.nii.gz']",scd_20230327,1,25
1320,LightYellow,16,colored_blobs,"['subjects/wooster/sessions/scd_20230327/25/LightYellow_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/25/LightYellow_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/25/LightYellow_delay_2_instance_beta.nii.gz']",scd_20230327,1,25
1321,LightGreen,17,colored_blobs,"['subjects/wooster/sessions/scd_20230327/25/LightGreen_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/25/LightGreen_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/25/LightGreen_delay_2_instance_beta.nii.gz']",scd_20230327,0,25
1322,Diamond,23,uncolored_shapes,"['subjects/wooster/sessions/scd_20230327/25/Diamond_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/25/Diamond_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/25/Diamond_delay_2_instance_beta.nii.gz']",scd_20230327,1,25
1323,Lock,24,uncolored_shapes,"['subjects/wooster/sessions/scd_20230327/25/Lock_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/25/Lock_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/25/Lock_delay_2_instance_beta.nii.gz']",scd_20230327,1,25
1324,DarkRed_Choice,29,colored_blob_choices,['subjects/wooster/sessions/scd_20230327/25/DarkRed_Choice_instance_beta.nii.gz'],scd_20230327,0,25
1325,DarkGray_Choice,35,colored_blob_choices,['subjects/wooster/sessions/scd_20230327/25/DarkGray_Choice_instance_beta.nii.gz'],scd_20230327,0,25
1326,UpArrow_Choice,36,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230327/25/UpArrow_Choice_instance_beta.nii.gz'],scd_20230327,0,25
1327,Hat_Choice,42,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230327/25/Hat_Choice_instance_beta.nii.gz'],scd_20230327,0,25
1328,LightYellow_Choice,44,colored_blob_choices,['subjects/wooster/sessions/scd_20230327/25/LightYellow_Choice_instance_beta.nii.gz'],scd_20230327,0,25
1329,LightGreen_Choice,45,colored_blob_choices,['subjects/wooster/sessions/scd_20230327/25/LightGreen_Choice_instance_beta.nii.gz'],scd_20230327,0,25
1330,Diamond_Choice,51,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230327/25/Diamond_Choice_instance_beta.nii.gz'],scd_20230327,0,25
1331,Lock_Choice,52,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230327/25/Lock_Choice_instance_beta.nii.gz'],scd_20230327,0,25
1332,DarkRed,1,colored_blobs,"['subjects/wooster/sessions/scd_20230327/17/DarkRed_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/17/DarkRed_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/17/DarkRed_delay_2_instance_beta.nii.gz']",scd_20230327,1,17
1333,DarkGray,7,colored_blobs,"['subjects/wooster/sessions/scd_20230327/17/DarkGray_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/17/DarkGray_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/17/DarkGray_delay_2_instance_beta.nii.gz']",scd_20230327,1,17
1334,UpArrow,8,uncolored_shapes,"['subjects/wooster/sessions/scd_20230327/17/UpArrow_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/17/UpArrow_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/17/UpArrow_delay_2_instance_beta.nii.gz']",scd_20230327,1,17
1335,Hat,14,uncolored_shapes,"['subjects/wooster/sessions/scd_20230327/17/Hat_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/17/Hat_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/17/Hat_delay_2_instance_beta.nii.gz']",scd_20230327,1,17
1336,LightPurple,20,colored_blobs,"['subjects/wooster/sessions/scd_20230327/17/LightPurple_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/17/LightPurple_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/17/LightPurple_delay_2_instance_beta.nii.gz']",scd_20230327,0,17
1337,Hourglass,22,uncolored_shapes,"['subjects/wooster/sessions/scd_20230327/17/Hourglass_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/17/Hourglass_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/17/Hourglass_delay_2_instance_beta.nii.gz']",scd_20230327,1,17
1338,Rabbit,27,uncolored_shapes,"['subjects/wooster/sessions/scd_20230327/17/Rabbit_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/17/Rabbit_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/17/Rabbit_delay_2_instance_beta.nii.gz']",scd_20230327,1,17
1339,DarkRed_Choice,29,colored_blob_choices,['subjects/wooster/sessions/scd_20230327/17/DarkRed_Choice_instance_beta.nii.gz'],scd_20230327,0,17
1340,DarkGray_Choice,35,colored_blob_choices,['subjects/wooster/sessions/scd_20230327/17/DarkGray_Choice_instance_beta.nii.gz'],scd_20230327,0,17
1341,UpArrow_Choice,36,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230327/17/UpArrow_Choice_instance_beta.nii.gz'],scd_20230327,0,17
1342,Hat_Choice,42,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230327/17/Hat_Choice_instance_beta.nii.gz'],scd_20230327,0,17
1343,LightPurple_Choice,48,colored_blob_choices,['subjects/wooster/sessions/scd_20230327/17/LightPurple_Choice_instance_beta.nii.gz'],scd_20230327,0,17
1344,Hourglass_Choice,50,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230327/17/Hourglass_Choice_instance_beta.nii.gz'],scd_20230327,0,17
