,Unnamed: 0,condition_name,condition_integer,condition_group,beta_path,session,correct,ima
3154,3154,Spade,25,uncolored_shapes,"['subjects/wooster/sessions/scd_20230806/18/Spade_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230806/18/Spade_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230806/18/Spade_delay_2_instance_beta.nii.gz']",scd_20230806,1,18
3155,3155,Rabbit,27,uncolored_shapes,"['subjects/wooster/sessions/scd_20230806/18/Rabbit_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230806/18/Rabbit_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230806/18/Rabbit_delay_2_instance_beta.nii.gz']",scd_20230806,0,18
3156,3156,DarkRed_Choice,29,colored_blob_choices,['subjects/wooster/sessions/scd_20230806/18/DarkRed_Choice_instance_beta.nii.gz'],scd_20230806,0,18
3157,3157,DarkGreen_Choice,31,colored_blob_choices,['subjects/wooster/sessions/scd_20230806/18/DarkGreen_Choice_instance_beta.nii.gz'],scd_20230806,0,18
3158,3158,DarkGray_Choice,35,colored_blob_choices,['subjects/wooster/sessions/scd_20230806/18/DarkGray_Choice_instance_beta.nii.gz'],scd_20230806,0,18
3159,3159,UpArrow_Choice,36,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230806/18/UpArrow_Choice_instance_beta.nii.gz'],scd_20230806,0,18
3160,3160,Hat_Choice,42,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230806/18/Hat_Choice_instance_beta.nii.gz'],scd_20230806,0,18
3161,3161,LightYellow_Choice,44,colored_blob_choices,['subjects/wooster/sessions/scd_20230806/18/LightYellow_Choice_instance_beta.nii.gz'],scd_20230806,0,18
3162,3162,LightPurple_Choice,48,colored_blob_choices,['subjects/wooster/sessions/scd_20230806/18/LightPurple_Choice_instance_beta.nii.gz'],scd_20230806,0,18
3163,3163,Diamond_Choice,51,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230806/18/Diamond_Choice_instance_beta.nii.gz'],scd_20230806,0,18
3164,3164,Spade_Choice,53,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230806/18/Spade_Choice_instance_beta.nii.gz'],scd_20230806,0,18
3165,3165,Rabbit_Choice,55,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230806/18/Rabbit_Choice_instance_beta.nii.gz'],scd_20230806,0,18
3166,3166,DarkRed,1,colored_blobs,"['subjects/wooster/sessions/scd_20230806/22/DarkRed_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230806/22/DarkRed_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230806/22/DarkRed_delay_2_instance_beta.nii.gz']",scd_20230806,1,22
3167,3167,DarkGreen,3,colored_blobs,"['subjects/wooster/sessions/scd_20230806/22/DarkGreen_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230806/22/DarkGreen_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230806/22/DarkGreen_delay_2_instance_beta.nii.gz']",scd_20230806,1,22
3168,3168,DarkBlue,5,colored_blobs,"['subjects/wooster/sessions/scd_20230806/22/DarkBlue_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230806/22/DarkBlue_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230806/22/DarkBlue_delay_2_instance_beta.nii.gz']",scd_20230806,1,22
3169,3169,UpArrow,8,uncolored_shapes,"['subjects/wooster/sessions/scd_20230806/22/UpArrow_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230806/22/UpArrow_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230806/22/UpArrow_delay_2_instance_beta.nii.gz']",scd_20230806,1,22
3170,3170,Bar,10,uncolored_shapes,"['subjects/wooster/sessions/scd_20230806/22/Bar_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230806/22/Bar_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230806/22/Bar_delay_2_instance_beta.nii.gz']",scd_20230806,1,22
3171,3171,LightYellow,16,colored_blobs,"['subjects/wooster/sessions/scd_20230806/22/LightYellow_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230806/22/LightYellow_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230806/22/LightYellow_delay_2_instance_beta.nii.gz']",scd_20230806,1,22
3172,3172,LightTurquiose,18,colored_blobs,"['subjects/wooster/sessions/scd_20230806/22/LightTurquiose_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230806/22/LightTurquiose_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230806/22/LightTurquiose_delay_2_instance_beta.nii.gz']",scd_20230806,1,22
3173,3173,Spade,25,uncolored_shapes,"['subjects/wooster/sessions/scd_20230806/22/Spade_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230806/22/Spade_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230806/22/Spade_delay_2_instance_beta.nii.gz']",scd_20230806,1,22
3174,3174,Rabbit,27,uncolored_shapes,"['subjects/wooster/sessions/scd_20230806/22/Rabbit_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230806/22/Rabbit_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230806/22/Rabbit_delay_2_instance_beta.nii.gz']",scd_20230806,1,22
3175,3175,DarkRed_Choice,29,colored_blob_choices,['subjects/wooster/sessions/scd_20230806/22/DarkRed_Choice_instance_beta.nii.gz'],scd_20230806,0,22
3176,3176,DarkGreen_Choice,31,colored_blob_choices,['subjects/wooster/sessions/scd_20230806/22/DarkGreen_Choice_instance_beta.nii.gz'],scd_20230806,0,22
3177,3177,DarkBlue_Choice,33,colored_blob_choices,['subjects/wooster/sessions/scd_20230806/22/DarkBlue_Choice_instance_beta.nii.gz'],scd_20230806,0,22
3178,3178,UpArrow_Choice,36,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230806/22/UpArrow_Choice_instance_beta.nii.gz'],scd_20230806,0,22
3179,3179,Bar_Choice,38,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230806/22/Bar_Choice_instance_beta.nii.gz'],scd_20230806,0,22
3180,3180,LightYellow_Choice,44,colored_blob_choices,['subjects/wooster/sessions/scd_20230806/22/LightYellow_Choice_instance_beta.nii.gz'],scd_20230806,0,22
3181,3181,LightTurquiose_Choice,46,colored_blob_choices,['subjects/wooster/sessions/scd_20230806/22/LightTurquiose_Choice_instance_beta.nii.gz'],scd_20230806,0,22
3182,3182,Spade_Choice,53,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230806/22/Spade_Choice_instance_beta.nii.gz'],scd_20230806,0,22
3183,3183,Rabbit_Choice,55,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230806/22/Rabbit_Choice_instance_beta.nii.gz'],scd_20230806,0,22
3184,3184,DarkRed,1,colored_blobs,"['subjects/wooster/sessions/scd_20230806/23/DarkRed_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230806/23/DarkRed_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230806/23/DarkRed_delay_2_instance_beta.nii.gz']",scd_20230806,1,23
3185,3185,DarkGreen,3,colored_blobs,"['subjects/wooster/sessions/scd_20230806/23/DarkGreen_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230806/23/DarkGreen_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230806/23/DarkGreen_delay_2_instance_beta.nii.gz']",scd_20230806,1,23
3186,3186,DarkGray,7,colored_blobs,"['subjects/wooster/sessions/scd_20230806/23/DarkGray_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230806/23/DarkGray_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230806/23/DarkGray_delay_2_instance_beta.nii.gz']",scd_20230806,1,23
3187,3187,UpArrow,8,uncolored_shapes,"['subjects/wooster/sessions/scd_20230806/23/UpArrow_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230806/23/UpArrow_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230806/23/UpArrow_delay_2_instance_beta.nii.gz']",scd_20230806,1,23
3188,3188,Bar,10,uncolored_shapes,"['subjects/wooster/sessions/scd_20230806/23/Bar_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230806/23/Bar_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230806/23/Bar_delay_2_instance_beta.nii.gz']",scd_20230806,1,23
3189,3189,Nail,12,uncolored_shapes,"['subjects/wooster/sessions/scd_20230806/23/Nail_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230806/23/Nail_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230806/23/Nail_delay_2_instance_beta.nii.gz']",scd_20230806,0,23
3190,3190,Hat,14,uncolored_shapes,"['subjects/wooster/sessions/scd_20230806/23/Hat_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230806/23/Hat_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230806/23/Hat_delay_2_instance_beta.nii.gz']",scd_20230806,1,23
3191,3191,LightYellow,16,colored_blobs,"['subjects/wooster/sessions/scd_20230806/23/LightYellow_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230806/23/LightYellow_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230806/23/LightYellow_delay_2_instance_beta.nii.gz']",scd_20230806,1,23
3192,3192,LightPurple,20,colored_blobs,"['subjects/wooster/sessions/scd_20230806/23/LightPurple_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230806/23/LightPurple_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230806/23/LightPurple_delay_2_instance_beta.nii.gz']",scd_20230806,0,23
3193,3193,DarkRed_Choice,29,colored_blob_choices,['subjects/wooster/sessions/scd_20230806/23/DarkRed_Choice_instance_beta.nii.gz'],scd_20230806,0,23
3194,3194,DarkGreen_Choice,31,colored_blob_choices,['subjects/wooster/sessions/scd_20230806/23/DarkGreen_Choice_instance_beta.nii.gz'],scd_20230806,0,23
3195,3195,DarkGray_Choice,35,colored_blob_choices,['subjects/wooster/sessions/scd_20230806/23/DarkGray_Choice_instance_beta.nii.gz'],scd_20230806,0,23
3196,3196,UpArrow_Choice,36,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230806/23/UpArrow_Choice_instance_beta.nii.gz'],scd_20230806,0,23
3197,3197,Bar_Choice,38,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230806/23/Bar_Choice_instance_beta.nii.gz'],scd_20230806,0,23
3198,3198,Nail_Choice,40,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230806/23/Nail_Choice_instance_beta.nii.gz'],scd_20230806,0,23
3199,3199,Hat_Choice,42,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230806/23/Hat_Choice_instance_beta.nii.gz'],scd_20230806,0,23
3200,3200,LightYellow_Choice,44,colored_blob_choices,['subjects/wooster/sessions/scd_20230806/23/LightYellow_Choice_instance_beta.nii.gz'],scd_20230806,0,23
3201,3201,LightPurple_Choice,48,colored_blob_choices,['subjects/wooster/sessions/scd_20230806/23/LightPurple_Choice_instance_beta.nii.gz'],scd_20230806,0,23
3202,3202,DarkRed,1,colored_blobs,"['subjects/wooster/sessions/scd_20230806/28/DarkRed_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230806/28/DarkRed_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230806/28/DarkRed_delay_2_instance_beta.nii.gz']",scd_20230806,1,28
3203,3203,DarkGreen,3,colored_blobs,"['subjects/wooster/sessions/scd_20230806/28/DarkGreen_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230806/28/DarkGreen_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230806/28/DarkGreen_delay_2_instance_beta.nii.gz']",scd_20230806,1,28
3204,3204,DarkGray,7,colored_blobs,"['subjects/wooster/sessions/scd_20230806/28/DarkGray_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230806/28/DarkGray_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230806/28/DarkGray_delay_2_instance_beta.nii.gz']",scd_20230806,0,28
3205,3205,Bar,10,uncolored_shapes,"['subjects/wooster/sessions/scd_20230806/28/Bar_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230806/28/Bar_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230806/28/Bar_delay_2_instance_beta.nii.gz']",scd_20230806,1,28
3206,3206,Hat,14,uncolored_shapes,"['subjects/wooster/sessions/scd_20230806/28/Hat_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230806/28/Hat_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230806/28/Hat_delay_2_instance_beta.nii.gz']",scd_20230806,0,28
3207,3207,LightYellow,16,colored_blobs,"['subjects/wooster/sessions/scd_20230806/28/LightYellow_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230806/28/LightYellow_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230806/28/LightYellow_delay_2_instance_beta.nii.gz']",scd_20230806,1,28
3208,3208,LightTurquiose,18,colored_blobs,"['subjects/wooster/sessions/scd_20230806/28/LightTurquiose_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230806/28/LightTurquiose_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230806/28/LightTurquiose_delay_2_instance_beta.nii.gz']",scd_20230806,1,28
3209,3209,LightPurple,20,colored_blobs,"['subjects/wooster/sessions/scd_20230806/28/LightPurple_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230806/28/LightPurple_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230806/28/LightPurple_delay_2_instance_beta.nii.gz']",scd_20230806,1,28
3210,3210,Diamond,23,uncolored_shapes,"['subjects/wooster/sessions/scd_20230806/28/Diamond_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230806/28/Diamond_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230806/28/Diamond_delay_2_instance_beta.nii.gz']",scd_20230806,1,28
3211,3211,Spade,25,uncolored_shapes,"['subjects/wooster/sessions/scd_20230806/28/Spade_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230806/28/Spade_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230806/28/Spade_delay_2_instance_beta.nii.gz']",scd_20230806,1,28
3212,3212,Rabbit,27,uncolored_shapes,"['subjects/wooster/sessions/scd_20230806/28/Rabbit_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230806/28/Rabbit_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230806/28/Rabbit_delay_2_instance_beta.nii.gz']",scd_20230806,1,28
3213,3213,DarkRed_Choice,29,colored_blob_choices,['subjects/wooster/sessions/scd_20230806/28/DarkRed_Choice_instance_beta.nii.gz'],scd_20230806,0,28
3214,3214,DarkGreen_Choice,31,colored_blob_choices,['subjects/wooster/sessions/scd_20230806/28/DarkGreen_Choice_instance_beta.nii.gz'],scd_20230806,0,28
3215,3215,DarkGray_Choice,35,colored_blob_choices,['subjects/wooster/sessions/scd_20230806/28/DarkGray_Choice_instance_beta.nii.gz'],scd_20230806,0,28
3216,3216,Bar_Choice,38,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230806/28/Bar_Choice_instance_beta.nii.gz'],scd_20230806,0,28
3217,3217,Hat_Choice,42,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230806/28/Hat_Choice_instance_beta.nii.gz'],scd_20230806,0,28
3218,3218,LightYellow_Choice,44,colored_blob_choices,['subjects/wooster/sessions/scd_20230806/28/LightYellow_Choice_instance_beta.nii.gz'],scd_20230806,0,28
3219,3219,LightTurquiose_Choice,46,colored_blob_choices,['subjects/wooster/sessions/scd_20230806/28/LightTurquiose_Choice_instance_beta.nii.gz'],scd_20230806,0,28
3220,3220,LightPurple_Choice,48,colored_blob_choices,['subjects/wooster/sessions/scd_20230806/28/LightPurple_Choice_instance_beta.nii.gz'],scd_20230806,0,28
3221,3221,Diamond_Choice,51,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230806/28/Diamond_Choice_instance_beta.nii.gz'],scd_20230806,0,28
3222,3222,Spade_Choice,53,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230806/28/Spade_Choice_instance_beta.nii.gz'],scd_20230806,0,28
3223,3223,Rabbit_Choice,55,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230806/28/Rabbit_Choice_instance_beta.nii.gz'],scd_20230806,0,28
3224,3224,DarkRed,1,colored_blobs,"['subjects/wooster/sessions/scd_20230804/12/DarkRed_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230804/12/DarkRed_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230804/12/DarkRed_delay_2_instance_beta.nii.gz']",scd_20230804,1,12
3225,3225,DarkGreen,3,colored_blobs,"['subjects/wooster/sessions/scd_20230804/12/DarkGreen_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230804/12/DarkGreen_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230804/12/DarkGreen_delay_2_instance_beta.nii.gz']",scd_20230804,1,12
3226,3226,DarkGray,7,colored_blobs,"['subjects/wooster/sessions/scd_20230804/12/DarkGray_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230804/12/DarkGray_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230804/12/DarkGray_delay_2_instance_beta.nii.gz']",scd_20230804,1,12
3227,3227,UpArrow,8,uncolored_shapes,"['subjects/wooster/sessions/scd_20230804/12/UpArrow_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230804/12/UpArrow_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230804/12/UpArrow_delay_2_instance_beta.nii.gz']",scd_20230804,1,12
3228,3228,Bar,10,uncolored_shapes,"['subjects/wooster/sessions/scd_20230804/12/Bar_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230804/12/Bar_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230804/12/Bar_delay_2_instance_beta.nii.gz']",scd_20230804,1,12
3229,3229,Hat,14,uncolored_shapes,"['subjects/wooster/sessions/scd_20230804/12/Hat_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230804/12/Hat_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230804/12/Hat_delay_2_instance_beta.nii.gz']",scd_20230804,1,12
3230,3230,LightPurple,20,colored_blobs,"['subjects/wooster/sessions/scd_20230804/12/LightPurple_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230804/12/LightPurple_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230804/12/LightPurple_delay_2_instance_beta.nii.gz']",scd_20230804,1,12
3231,3231,Diamond,23,uncolored_shapes,"['subjects/wooster/sessions/scd_20230804/12/Diamond_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230804/12/Diamond_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230804/12/Diamond_delay_2_instance_beta.nii.gz']",scd_20230804,1,12
3232,3232,Rabbit,27,uncolored_shapes,"['subjects/wooster/sessions/scd_20230804/12/Rabbit_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230804/12/Rabbit_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230804/12/Rabbit_delay_2_instance_beta.nii.gz']",scd_20230804,1,12
3233,3233,DarkRed_Choice,29,colored_blob_choices,['subjects/wooster/sessions/scd_20230804/12/DarkRed_Choice_instance_beta.nii.gz'],scd_20230804,0,12
3234,3234,DarkGreen_Choice,31,colored_blob_choices,['subjects/wooster/sessions/scd_20230804/12/DarkGreen_Choice_instance_beta.nii.gz'],scd_20230804,0,12
3235,3235,DarkGray_Choice,35,colored_blob_choices,['subjects/wooster/sessions/scd_20230804/12/DarkGray_Choice_instance_beta.nii.gz'],scd_20230804,0,12
3236,3236,UpArrow_Choice,36,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230804/12/UpArrow_Choice_instance_beta.nii.gz'],scd_20230804,0,12
3237,3237,Bar_Choice,38,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230804/12/Bar_Choice_instance_beta.nii.gz'],scd_20230804,0,12
3238,3238,Hat_Choice,42,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230804/12/Hat_Choice_instance_beta.nii.gz'],scd_20230804,0,12
3239,3239,LightPurple_Choice,48,colored_blob_choices,['subjects/wooster/sessions/scd_20230804/12/LightPurple_Choice_instance_beta.nii.gz'],scd_20230804,0,12
3240,3240,Diamond_Choice,51,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230804/12/Diamond_Choice_instance_beta.nii.gz'],scd_20230804,0,12
3241,3241,Rabbit_Choice,55,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230804/12/Rabbit_Choice_instance_beta.nii.gz'],scd_20230804,0,12
3242,3242,DarkGreen,3,colored_blobs,"['subjects/wooster/sessions/scd_20230804/31/DarkGreen_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230804/31/DarkGreen_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230804/31/DarkGreen_delay_2_instance_beta.nii.gz']",scd_20230804,1,31
3243,3243,DarkBlue,5,colored_blobs,"['subjects/wooster/sessions/scd_20230804/31/DarkBlue_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230804/31/DarkBlue_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230804/31/DarkBlue_delay_2_instance_beta.nii.gz']",scd_20230804,1,31
3244,3244,DarkGray,7,colored_blobs,"['subjects/wooster/sessions/scd_20230804/31/DarkGray_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230804/31/DarkGray_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230804/31/DarkGray_delay_2_instance_beta.nii.gz']",scd_20230804,1,31
3245,3245,UpArrow,8,uncolored_shapes,"['subjects/wooster/sessions/scd_20230804/31/UpArrow_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230804/31/UpArrow_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230804/31/UpArrow_delay_2_instance_beta.nii.gz']",scd_20230804,1,31
3246,3246,Hat,14,uncolored_shapes,"['subjects/wooster/sessions/scd_20230804/31/Hat_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230804/31/Hat_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230804/31/Hat_delay_2_instance_beta.nii.gz']",scd_20230804,1,31
3247,3247,LightYellow,16,colored_blobs,"['subjects/wooster/sessions/scd_20230804/31/LightYellow_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230804/31/LightYellow_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230804/31/LightYellow_delay_2_instance_beta.nii.gz']",scd_20230804,0,31
3248,3248,LightPurple,20,colored_blobs,"['subjects/wooster/sessions/scd_20230804/31/LightPurple_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230804/31/LightPurple_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230804/31/LightPurple_delay_2_instance_beta.nii.gz']",scd_20230804,1,31
3249,3249,Diamond,23,uncolored_shapes,"['subjects/wooster/sessions/scd_20230804/31/Diamond_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230804/31/Diamond_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230804/31/Diamond_delay_2_instance_beta.nii.gz']",scd_20230804,1,31
3250,3250,Rabbit,27,uncolored_shapes,"['subjects/wooster/sessions/scd_20230804/31/Rabbit_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230804/31/Rabbit_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230804/31/Rabbit_delay_2_instance_beta.nii.gz']",scd_20230804,1,31
3251,3251,DarkGreen_Choice,31,colored_blob_choices,['subjects/wooster/sessions/scd_20230804/31/DarkGreen_Choice_instance_beta.nii.gz'],scd_20230804,0,31
3252,3252,DarkBlue_Choice,33,colored_blob_choices,['subjects/wooster/sessions/scd_20230804/31/DarkBlue_Choice_instance_beta.nii.gz'],scd_20230804,0,31
3253,3253,DarkGray_Choice,35,colored_blob_choices,['subjects/wooster/sessions/scd_20230804/31/DarkGray_Choice_instance_beta.nii.gz'],scd_20230804,0,31
3254,3254,UpArrow_Choice,36,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230804/31/UpArrow_Choice_instance_beta.nii.gz'],scd_20230804,0,31
3255,3255,Hat_Choice,42,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230804/31/Hat_Choice_instance_beta.nii.gz'],scd_20230804,0,31
3256,3256,LightYellow_Choice,44,colored_blob_choices,['subjects/wooster/sessions/scd_20230804/31/LightYellow_Choice_instance_beta.nii.gz'],scd_20230804,0,31
3257,3257,LightPurple_Choice,48,colored_blob_choices,['subjects/wooster/sessions/scd_20230804/31/LightPurple_Choice_instance_beta.nii.gz'],scd_20230804,0,31
3258,3258,Diamond_Choice,51,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230804/31/Diamond_Choice_instance_beta.nii.gz'],scd_20230804,0,31
3259,3259,Rabbit_Choice,55,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230804/31/Rabbit_Choice_instance_beta.nii.gz'],scd_20230804,0,31
3260,3260,DarkRed,1,colored_blobs,"['subjects/wooster/sessions/scd_20230804/17/DarkRed_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230804/17/DarkRed_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230804/17/DarkRed_delay_2_instance_beta.nii.gz']",scd_20230804,1,17
3261,3261,DarkGreen,3,colored_blobs,"['subjects/wooster/sessions/scd_20230804/17/DarkGreen_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230804/17/DarkGreen_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230804/17/DarkGreen_delay_2_instance_beta.nii.gz']",scd_20230804,1,17
3262,3262,DarkBlue,5,colored_blobs,"['subjects/wooster/sessions/scd_20230804/17/DarkBlue_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230804/17/DarkBlue_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230804/17/DarkBlue_delay_2_instance_beta.nii.gz']",scd_20230804,1,17
3263,3263,DarkGray,7,colored_blobs,"['subjects/wooster/sessions/scd_20230804/17/DarkGray_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230804/17/DarkGray_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230804/17/DarkGray_delay_2_instance_beta.nii.gz']",scd_20230804,0,17
